order_id,customer_id,order_date,amount,order_status,payment_type
2502,607,2023-02-16,1802.15,Delivered,UPI
2503,435,2025-03-04,7249.09,Delivered,COD
2504,648,2025-05-08,1340.92,Delivered,UPI
2505,607,2024-05-10,3148.72,Delivered,COD
2506,607,2025-07-26,4763.69,Delivered,Debit Card
2507,316,2024-08-15,6053.26,Delivered,Credit Card
2508,459,2024-12-19,4118.2,Delivered,UPI
2509,607,2025-01-17,2090.84,Delivered,UPI
2510,440,2023-02-01,3665.14,Delivered,Credit Card
2511,11,2025-05-01,947.94,Delivered,Credit Card
2512,382,2023-03-11,2989.44,Delivered,UPI
2513,451,2024-07-31,9543.68,Delivered,UPI
2514,159,2025-04-19,1513.04,Returned,UPI
2515,737,2025-08-21,2509.76,Delivered,Wallet
2516,607,2025-10-16,3259.03,Returned,UPI
2517,789,2025-08-09,2718.74,Delivered,Credit Card
2518,689,2025-09-06,3518.7,Delivered,Credit Card
2519,435,2024-11-14,7685.9,Delivered,UPI
2520,607,2023-04-20,2007.62,Delivered,Credit Card
2521,52,2023-10-17,743.72,Delivered,UPI
2522,607,2023-01-08,3195.21,Delivered,UPI
2523,607,2024-06-22,5208.75,Delivered,Credit Card
2524,457,2025-02-27,12229.14,Delivered,Wallet
2525,68,2024-08-10,1778.63,Delivered,COD
2526,72,2025-07-07,2844.01,Delivered,Credit Card
2527,607,2025-08-12,6476.28,Delivered,UPI
2528,607,2025-02-24,683.33,Delivered,COD
2529,435,2025-02-19,5631.5,Returned,UPI
2530,189,2023-05-22,337.41,Delivered,UPI
2531,261,2023-07-24,5330.04,Delivered,UPI
2532,457,2023-07-07,3638.67,Delivered,COD
2533,451,2025-07-12,17099.25,Delivered,UPI
2534,607,2023-11-20,2232.81,Delivered,COD
2535,602,2025-08-22,8746.26,Delivered,UPI
2536,768,2025-04-12,1666.41,Delivered,UPI
2537,764,2024-11-01,2154.81,Delivered,UPI
2538,308,2024-06-23,18025.57,Returned,Debit Card
2539,607,2025-10-19,5240.4,Delivered,Debit Card
2540,607,2024-07-25,6118.63,Delivered,Debit Card
2541,600,2024-05-31,4025.01,Delivered,COD
2542,607,2023-01-22,4691.22,Delivered,UPI
2543,607,2025-08-15,1096.3,Delivered,Credit Card
2544,789,2025-10-09,5259.32,Delivered,Credit Card
2545,451,2025-05-26,6566.03,Delivered,Wallet
2546,607,2023-12-28,4337.84,Delivered,Debit Card
2547,607,2023-04-03,3714.33,Delivered,UPI
2548,607,2023-01-30,1733.64,Delivered,COD
2549,607,2025-03-26,2147.49,Delivered,Debit Card
2550,451,2025-03-12,9336.94,Delivered,Credit Card
2551,564,2023-05-05,286.24,Delivered,Debit Card
2552,156,2024-07-03,3840.17,Delivered,UPI
2553,607,2024-08-11,10537.31,Cancelled,COD
2554,607,2025-12-28,6538.55,Delivered,Debit Card
2555,712,2024-10-06,758.58,Delivered,Debit Card
2556,451,2025-01-24,3924.84,Delivered,UPI
2557,717,2024-09-03,2168.05,Returned,Credit Card
2558,559,2024-10-06,4899.53,Delivered,UPI
2559,607,2025-08-28,2112.39,Delivered,Debit Card
2560,666,2024-07-01,7744.37,Delivered,UPI
2561,397,2025-02-04,3549.79,Delivered,UPI
2562,607,2024-06-27,2637.34,Delivered,Credit Card
2563,98,2024-02-11,1470.22,Delivered,Credit Card
2564,473,2024-03-30,2033.79,Delivered,COD
2565,764,2024-07-27,1497.73,Delivered,UPI
2566,789,2025-12-29,1360.39,Delivered,Credit Card
2567,568,2025-11-27,1555.49,Delivered,Credit Card
2568,104,2025-06-10,2384.54,Delivered,Wallet
2569,487,2024-02-19,3263.57,Delivered,Credit Card
2570,509,2025-07-31,1704.33,Delivered,UPI
2571,474,2023-01-07,1704.26,Delivered,Credit Card
2572,607,2025-03-04,4000.83,Delivered,UPI
2573,789,2023-02-17,5332.21,Delivered,Credit Card
2574,339,2024-12-09,3101.0,Delivered,COD
2575,789,2024-10-13,24193.33,Delivered,Credit Card
2576,607,2024-09-01,21051.76,Delivered,UPI
2577,420,2023-08-07,6382.87,Delivered,UPI
2578,764,2023-09-02,1105.74,Delivered,COD
2579,514,2023-08-16,785.8,Delivered,Credit Card
2580,607,2023-03-07,3931.9,Delivered,Credit Card
2581,68,2024-10-09,5535.38,Delivered,COD
2582,150,2024-10-05,1020.25,Delivered,Wallet
2583,607,2024-04-29,1072.24,Delivered,Debit Card
2584,658,2025-02-02,8770.24,Delivered,Credit Card
2585,457,2023-01-09,976.26,Delivered,Debit Card
2586,457,2025-06-07,7925.65,Delivered,UPI
2587,658,2025-11-28,1434.69,Delivered,COD
2588,598,2024-10-06,1052.53,Delivered,UPI
2589,607,2023-08-12,3277.08,Delivered,Credit Card
2590,607,2023-08-30,3017.49,Delivered,COD
2591,321,2024-05-17,17377.35,Delivered,UPI
2592,607,2024-12-22,3367.65,Delivered,UPI
2593,607,2024-10-23,2809.66,Delivered,UPI
2594,435,2024-07-25,2365.43,Delivered,UPI
2595,607,2024-08-01,448.21,Delivered,COD
2596,159,2025-11-10,1199.06,Delivered,UPI
2597,559,2025-06-24,6892.79,Delivered,Credit Card
2598,435,2023-05-27,2905.69,Delivered,UPI
2599,789,2024-04-01,2904.47,Delivered,UPI
2600,607,2024-08-21,4563.75,Delivered,UPI
2601,607,2023-05-31,1210.51,Delivered,Debit Card
2602,788,2025-10-12,2029.11,Returned,Wallet
2603,607,2023-09-24,448.84,Delivered,Credit Card
2604,435,2025-05-25,238.87,Delivered,UPI
2605,607,2024-05-09,5837.75,Delivered,Credit Card
2606,159,2025-11-29,451.65,Delivered,UPI
2607,789,2023-11-11,8704.74,Delivered,Credit Card
2608,98,2024-04-03,170.67,Delivered,UPI
2609,789,2024-11-05,8013.82,Delivered,COD
2610,150,2025-12-04,799.67,Delivered,Debit Card
2611,703,2023-04-20,1571.73,Delivered,COD
2612,68,2024-03-02,788.63,Delivered,UPI
2613,729,2025-02-27,164.83,Delivered,COD
2614,39,2024-02-27,5446.68,Delivered,Credit Card
2615,607,2024-02-19,12428.85,Delivered,Credit Card
2616,607,2023-08-31,270.95,Delivered,COD
2617,434,2025-02-03,13873.03,Delivered,Credit Card
2618,3,2025-03-19,3209.43,Delivered,UPI
2619,607,2024-08-31,6249.2,Returned,COD
2620,457,2024-08-29,825.12,Delivered,UPI
2621,708,2025-02-12,5235.18,Returned,UPI
2622,444,2024-07-05,9960.88,Delivered,UPI
2623,320,2025-11-13,10573.24,Delivered,UPI
2624,435,2024-04-24,5592.04,Delivered,UPI
2625,607,2024-03-18,1588.3,Delivered,Credit Card
2626,607,2023-09-01,1211.24,Delivered,Debit Card
2627,789,2024-03-19,7186.11,Delivered,Debit Card
2628,68,2025-06-04,2051.64,Delivered,Debit Card
2629,607,2023-07-10,14464.61,Delivered,Wallet
2630,377,2025-05-28,4141.28,Delivered,COD
2631,396,2023-11-11,1843.67,Delivered,UPI
2632,759,2024-08-06,680.5,Delivered,Wallet
2633,607,2024-12-12,1943.64,Delivered,Debit Card
2634,607,2025-11-02,9224.35,Delivered,Wallet
2635,607,2025-11-02,5365.82,Delivered,UPI
2636,457,2025-01-29,2233.32,Delivered,COD
2637,658,2025-08-05,1856.83,Delivered,UPI
2638,607,2023-01-14,5699.49,Delivered,Credit Card
2639,15,2024-08-22,10565.86,Delivered,UPI
2640,607,2025-05-26,2580.39,Delivered,COD
2641,58,2025-07-31,527.39,Returned,UPI
2642,445,2024-09-07,9354.0,Cancelled,COD
2643,607,2023-12-27,8461.73,Delivered,Debit Card
2644,607,2025-02-24,811.0,Delivered,UPI
2645,161,2023-09-27,3044.93,Delivered,Debit Card
2646,58,2024-11-27,7510.74,Delivered,UPI
2647,607,2023-01-26,2563.66,Delivered,UPI
2648,451,2025-12-18,14396.77,Delivered,Credit Card
2649,607,2025-04-27,7399.74,Delivered,Credit Card
2650,435,2025-10-12,2763.19,Delivered,COD
2651,556,2024-11-05,1298.07,Delivered,Wallet
2652,608,2023-07-07,18019.47,Delivered,Debit Card
2653,607,2023-02-04,7724.58,Delivered,UPI
2654,607,2024-06-19,664.12,Delivered,UPI
2655,607,2024-04-06,3734.25,Delivered,UPI
2656,652,2024-04-06,3735.07,Delivered,Credit Card
2657,68,2023-07-06,1389.56,Delivered,COD
2658,435,2025-08-11,434.05,Delivered,Credit Card
2659,607,2025-06-07,2027.02,Delivered,Debit Card
2660,435,2023-09-02,2402.49,Delivered,Credit Card
2661,607,2023-11-03,1883.22,Delivered,UPI
2662,487,2025-01-11,1487.06,Delivered,Credit Card
2663,602,2025-01-08,4259.99,Delivered,UPI
2664,435,2025-01-28,2213.37,Returned,COD
2665,422,2023-01-05,921.43,Delivered,UPI
2666,607,2024-12-15,3971.58,Delivered,UPI
2667,789,2024-12-26,16413.03,Delivered,COD
2668,607,2025-05-20,15532.81,Delivered,Credit Card
2669,145,2024-04-10,2945.0,Delivered,UPI
2670,789,2023-04-12,10367.17,Delivered,UPI
2671,786,2023-02-20,1638.2,Returned,Credit Card
2672,658,2025-10-04,328.15,Delivered,UPI
2673,535,2023-07-11,1954.05,Delivered,Credit Card
2674,607,2025-04-11,973.94,Delivered,Debit Card
2675,607,2025-06-07,1809.37,Delivered,Wallet
2676,607,2023-06-09,2528.86,Delivered,Debit Card
2677,607,2023-01-17,5024.29,Delivered,UPI
2678,607,2023-09-08,8288.65,Delivered,COD
2679,761,2025-12-15,2432.54,Delivered,UPI
2680,159,2024-12-25,2844.98,Delivered,Wallet
2681,426,2024-09-17,3394.48,Delivered,UPI
2682,126,2024-04-12,655.49,Returned,Credit Card
2683,612,2024-10-19,2579.0,Delivered,Debit Card
2684,214,2025-06-02,7676.7,Delivered,UPI
2685,724,2024-03-22,8271.0,Delivered,Wallet
2686,336,2024-04-13,7724.06,Delivered,Debit Card
2687,159,2025-11-14,1065.7,Delivered,Credit Card
2688,457,2024-07-03,465.49,Delivered,UPI
2689,607,2025-06-06,5049.23,Delivered,UPI
2690,608,2025-07-25,3989.71,Delivered,UPI
2691,226,2025-12-10,365.44,Delivered,COD
2692,509,2024-02-21,1425.01,Delivered,COD
2693,435,2024-12-08,17199.03,Delivered,COD
2694,278,2025-08-27,1336.83,Delivered,Debit Card
2695,457,2023-03-04,2739.77,Delivered,UPI
2696,120,2023-04-29,915.48,Delivered,COD
2697,607,2023-12-09,2557.6,Returned,Debit Card
2698,435,2024-07-26,10485.45,Delivered,Credit Card
2699,607,2024-01-16,7884.03,Delivered,UPI
2700,607,2025-05-01,1315.5,Delivered,Wallet
2701,607,2025-04-08,3580.79,Delivered,Wallet
2702,188,2024-07-20,394.5,Delivered,Wallet
2703,607,2024-01-25,2549.48,Delivered,Debit Card
2704,789,2023-05-08,9261.45,Returned,UPI
2705,727,2025-11-06,19364.82,Delivered,Wallet
2706,435,2025-10-25,1136.18,Delivered,UPI
2707,607,2023-11-01,4735.62,Delivered,Credit Card
2708,607,2025-06-02,22768.36,Delivered,Wallet
2709,607,2024-08-20,6323.04,Delivered,Debit Card
2710,477,2024-01-26,1195.61,Delivered,UPI
2711,688,2023-04-13,4219.96,Delivered,Credit Card
2712,607,2025-06-30,2452.66,Delivered,UPI
2713,449,2023-12-04,8496.22,Delivered,UPI
2714,607,2023-03-04,452.1,Delivered,COD
2715,208,2025-07-03,243.12,Delivered,COD
2716,607,2025-09-16,5983.79,Delivered,Wallet
2717,328,2023-03-03,4826.88,Delivered,COD
2718,568,2025-09-24,11332.69,Delivered,UPI
2719,607,2024-08-07,2657.87,Delivered,Debit Card
2720,612,2023-05-11,235.81,Delivered,UPI
2721,789,2023-07-05,7308.01,Delivered,COD
2722,607,2025-02-01,1256.27,Delivered,Credit Card
2723,607,2024-10-22,3180.94,Delivered,Credit Card
2724,607,2025-12-16,4745.5,Delivered,Credit Card
2725,789,2023-03-04,926.21,Cancelled,COD
2726,509,2023-03-06,3893.22,Returned,COD
2727,608,2023-11-30,7070.39,Delivered,COD
2728,420,2024-10-09,2154.35,Delivered,UPI
2729,457,2023-10-25,5594.99,Delivered,Credit Card
2730,568,2024-11-04,8988.59,Delivered,Credit Card
2731,607,2025-01-15,5427.01,Delivered,UPI
2732,219,2025-01-24,1125.21,Delivered,COD
2733,159,2023-05-07,616.61,Delivered,UPI
2734,150,2025-11-16,10540.02,Delivered,Debit Card
2735,559,2025-12-27,3535.43,Delivered,Debit Card
2736,514,2023-03-30,4525.27,Delivered,Credit Card
2737,232,2025-06-01,3763.8,Delivered,UPI
2738,607,2023-09-19,11724.21,Delivered,Credit Card
2739,444,2025-08-25,10814.26,Delivered,Credit Card
2740,457,2023-11-22,378.4,Delivered,COD
2741,607,2025-10-31,7389.91,Delivered,UPI
2742,607,2024-12-20,6641.68,Delivered,UPI
2743,331,2025-11-09,7213.69,Delivered,UPI
2744,435,2023-02-06,2301.52,Delivered,COD
2745,68,2025-07-04,1532.0,Delivered,UPI
2746,457,2023-04-07,1487.95,Delivered,COD
2747,457,2024-07-04,1262.73,Delivered,UPI
2748,607,2023-05-28,7100.34,Delivered,Debit Card
2749,420,2025-05-10,1619.68,Delivered,UPI
2750,58,2023-07-05,12831.57,Delivered,UPI
2751,789,2024-09-07,29680.75,Delivered,Credit Card
2752,712,2025-12-24,268.34,Delivered,COD
2753,568,2025-08-22,11123.61,Delivered,Debit Card
2754,598,2024-10-17,12127.06,Returned,Debit Card
2755,444,2024-10-08,2614.68,Delivered,COD
2756,607,2024-08-18,9791.05,Delivered,COD
2757,687,2023-04-19,5981.02,Delivered,COD
2758,559,2023-08-08,2968.23,Delivered,Debit Card
2759,435,2025-05-28,2038.36,Delivered,Wallet
2760,319,2025-07-14,973.39,Delivered,COD
2761,435,2024-01-28,5300.14,Delivered,Debit Card
2762,435,2023-03-03,8102.06,Delivered,UPI
2763,47,2023-04-29,1414.01,Delivered,Debit Card
2764,452,2023-02-05,7292.77,Delivered,Credit Card
2765,68,2024-02-24,865.65,Delivered,Credit Card
2766,658,2024-08-05,6037.61,Delivered,Credit Card
2767,607,2023-12-19,2179.0,Delivered,Debit Card
2768,712,2023-10-14,783.53,Delivered,Credit Card
2769,703,2024-06-08,4079.62,Delivered,COD
2770,607,2024-11-09,1869.2,Delivered,Wallet
2771,559,2024-10-31,3829.85,Delivered,UPI
2772,607,2024-01-02,8340.73,Delivered,Credit Card
2773,607,2023-09-01,5136.63,Returned,Credit Card
2774,689,2025-08-05,1010.93,Returned,COD
2775,132,2025-07-28,1987.65,Delivered,Credit Card
2776,403,2024-05-31,402.24,Delivered,UPI
2777,585,2023-07-18,7436.25,Delivered,Debit Card
2778,201,2025-02-27,6005.52,Delivered,UPI
2779,68,2023-11-13,445.26,Delivered,UPI
2780,559,2025-08-15,8473.83,Delivered,UPI
2781,150,2025-07-19,2761.48,Delivered,Debit Card
2782,607,2025-03-10,6379.32,Delivered,UPI
2783,68,2024-12-14,924.97,Delivered,Credit Card
2784,607,2023-11-03,18242.57,Delivered,Debit Card
2785,678,2023-03-28,9081.51,Delivered,UPI
2786,150,2023-12-23,3892.63,Delivered,Credit Card
2787,451,2025-10-16,4126.98,Delivered,UPI
2788,607,2024-01-19,14170.42,Delivered,UPI
2789,315,2023-11-23,4920.35,Cancelled,COD
2790,159,2023-07-13,1007.45,Delivered,COD
2791,780,2023-01-30,243.03,Delivered,COD
2792,435,2024-03-15,4703.19,Delivered,Wallet
2793,789,2025-10-22,1068.63,Delivered,Credit Card
2794,79,2025-11-07,913.12,Delivered,UPI
2795,607,2023-03-24,6268.19,Delivered,Credit Card
2796,607,2023-07-31,2498.82,Delivered,Debit Card
2797,159,2024-02-01,1332.71,Delivered,UPI
2798,607,2024-02-25,4579.89,Delivered,Wallet
2799,598,2024-08-22,795.46,Delivered,UPI
2800,435,2023-02-26,1855.9,Delivered,COD
2801,607,2025-06-23,1080.34,Delivered,Credit Card
2802,510,2025-12-01,4715.58,Delivered,Debit Card
2803,789,2025-11-23,3761.18,Delivered,UPI
2804,457,2024-07-06,1292.11,Delivered,COD
2805,435,2023-07-24,13401.81,Delivered,Credit Card
2806,435,2025-03-26,5589.22,Delivered,UPI
2807,607,2024-04-11,4250.91,Delivered,Wallet
2808,435,2023-10-18,1985.97,Delivered,COD
2809,563,2023-08-26,2040.46,Delivered,Wallet
2810,607,2025-11-03,5963.75,Delivered,Credit Card
2811,487,2024-03-05,1787.46,Delivered,Debit Card
2812,435,2023-01-07,6680.1,Delivered,Credit Card
2813,157,2023-03-21,3316.37,Delivered,Debit Card
2814,607,2023-05-06,10209.5,Delivered,Credit Card
2815,607,2024-05-19,8214.46,Delivered,Credit Card
2816,789,2024-03-18,3368.51,Delivered,UPI
2817,559,2023-04-25,675.91,Delivered,UPI
2818,435,2023-05-06,3696.67,Delivered,Debit Card
2819,607,2024-07-28,5618.18,Delivered,COD
2820,786,2025-01-13,5346.75,Delivered,UPI
2821,607,2024-02-10,1020.88,Delivered,Credit Card
2822,607,2024-01-09,2038.12,Delivered,Debit Card
2823,693,2025-09-20,6560.32,Delivered,Debit Card
2824,607,2023-02-23,6628.6,Delivered,Credit Card
2825,607,2024-02-07,3721.94,Delivered,Debit Card
2826,146,2025-01-17,1671.8,Returned,COD
2827,442,2024-01-15,4402.38,Delivered,UPI
2828,473,2024-09-02,1759.74,Delivered,Credit Card
2829,221,2025-02-19,21047.92,Delivered,Credit Card
2830,785,2025-11-05,9113.34,Delivered,UPI
2831,208,2024-10-17,4906.21,Delivered,UPI
2832,607,2025-09-06,977.36,Delivered,UPI
2833,613,2023-06-09,198.33,Delivered,Debit Card
2834,564,2025-06-09,7103.51,Returned,Credit Card
2835,607,2023-05-22,3201.86,Delivered,Debit Card
2836,435,2023-09-21,17020.12,Returned,UPI
2837,607,2024-01-29,13466.58,Delivered,Debit Card
2838,677,2024-07-16,843.44,Delivered,Debit Card
2839,607,2025-07-22,2757.51,Delivered,Credit Card
2840,607,2023-02-13,1412.48,Delivered,Credit Card
2841,789,2023-06-12,689.24,Delivered,COD
2842,449,2023-08-04,3112.04,Delivered,Debit Card
2843,607,2024-10-19,438.54,Delivered,COD
2844,758,2024-04-16,3261.92,Returned,COD
2845,208,2024-07-04,2752.44,Delivered,COD
2846,559,2025-12-02,3600.75,Delivered,Credit Card
2847,793,2025-06-06,10731.39,Delivered,Debit Card
2848,444,2023-01-07,2811.62,Delivered,Credit Card
2849,343,2025-02-28,1953.08,Delivered,UPI
2850,237,2024-10-28,9919.38,Delivered,Debit Card
2851,607,2024-05-05,6663.06,Delivered,Debit Card
2852,607,2024-12-10,2525.77,Delivered,UPI
2853,789,2025-01-08,11843.94,Delivered,UPI
2854,270,2023-05-19,1112.13,Delivered,COD
2855,435,2023-03-28,2542.92,Delivered,Credit Card
2856,424,2023-07-11,1294.52,Delivered,Credit Card
2857,607,2024-01-21,7883.13,Delivered,COD
2858,607,2025-05-19,5393.13,Delivered,Credit Card
2859,709,2025-10-08,3853.78,Delivered,UPI
2860,435,2024-06-10,613.34,Delivered,COD
2861,607,2023-08-22,1576.54,Delivered,COD
2862,607,2024-08-14,25580.91,Delivered,Debit Card
2863,513,2023-03-19,785.21,Delivered,UPI
2864,607,2023-10-19,2195.94,Delivered,COD
2865,607,2025-12-26,401.24,Delivered,UPI
2866,294,2024-04-19,2903.88,Delivered,UPI
2867,607,2025-12-18,9767.97,Delivered,Debit Card
2868,451,2024-08-27,9378.55,Delivered,Credit Card
2869,435,2025-02-13,4800.37,Delivered,Wallet
2870,607,2023-03-27,10344.82,Delivered,Debit Card
2871,435,2025-12-23,4411.56,Delivered,Credit Card
2872,336,2023-06-07,1182.01,Delivered,UPI
2873,607,2024-04-07,1769.52,Delivered,COD
2874,607,2024-09-23,1166.34,Delivered,UPI
2875,435,2025-11-07,3421.69,Delivered,Credit Card
2876,609,2025-03-07,4235.32,Delivered,UPI
2877,435,2023-11-17,6446.22,Delivered,Wallet
2878,789,2023-06-26,6632.9,Delivered,Debit Card
2879,513,2024-02-19,4203.09,Delivered,COD
2880,61,2024-04-04,9704.21,Delivered,UPI
2881,789,2025-07-19,3842.23,Delivered,UPI
2882,607,2025-01-03,4119.81,Delivered,UPI
2883,559,2023-01-23,3266.15,Delivered,UPI
2884,712,2025-11-26,16421.44,Delivered,UPI
2885,77,2025-12-11,13717.68,Delivered,Credit Card
2886,435,2025-09-28,8029.29,Delivered,UPI
2887,555,2025-03-24,13173.35,Delivered,Debit Card
2888,627,2025-07-22,752.43,Delivered,UPI
2889,204,2023-12-20,4364.82,Delivered,UPI
2890,435,2023-07-16,5961.71,Delivered,Wallet
2891,607,2024-02-09,3846.49,Delivered,COD
2892,607,2024-04-01,2916.07,Delivered,Wallet
2893,607,2024-11-01,3611.48,Delivered,COD
2894,435,2025-09-10,3286.72,Delivered,UPI
2895,607,2024-01-31,8066.44,Delivered,COD
2896,55,2025-04-24,1964.27,Delivered,COD
2897,607,2023-12-25,4218.75,Delivered,UPI
2898,362,2023-03-25,2746.36,Delivered,UPI
2899,607,2025-03-06,163.51,Delivered,Credit Card
2900,607,2025-05-10,6900.46,Delivered,Credit Card
2901,52,2024-06-28,1545.11,Delivered,Credit Card
2902,607,2023-04-07,4261.7,Delivered,Debit Card
2903,47,2024-02-22,2409.63,Delivered,COD
2904,690,2024-02-05,2171.65,Delivered,Debit Card
2905,68,2023-03-01,470.18,Delivered,UPI
2906,435,2023-02-05,8198.77,Delivered,COD
2907,208,2024-02-24,365.77,Delivered,UPI
2908,607,2023-02-24,22702.54,Delivered,Debit Card
2909,83,2024-10-26,1596.2,Delivered,Credit Card
2910,61,2023-05-07,6966.27,Delivered,Credit Card
2911,457,2025-03-02,2369.86,Delivered,UPI
2912,61,2023-10-04,6452.83,Delivered,Debit Card
2913,607,2023-11-15,9218.19,Delivered,Debit Card
2914,457,2023-11-19,4823.75,Delivered,UPI
2915,607,2025-03-05,6620.97,Delivered,COD
2916,457,2024-01-29,3821.77,Delivered,Credit Card
2917,703,2025-09-23,3990.39,Delivered,UPI
2918,159,2023-11-09,548.02,Delivered,UPI
2919,208,2025-02-02,1058.37,Delivered,Debit Card
2920,435,2023-12-09,4474.4,Delivered,Debit Card
2921,549,2025-12-31,517.72,Delivered,UPI
2922,789,2023-08-06,2187.99,Delivered,Debit Card
2923,460,2023-05-04,3253.32,Delivered,COD
2924,577,2023-02-26,1327.12,Delivered,Wallet
2925,607,2025-03-29,2288.35,Returned,Debit Card
2926,741,2025-07-06,3545.08,Delivered,Debit Card
2927,159,2024-12-30,327.02,Delivered,Debit Card
2928,457,2025-01-26,18989.1,Delivered,Wallet
2929,498,2025-04-11,2980.02,Delivered,Debit Card
2930,435,2025-10-08,693.01,Delivered,Credit Card
2931,159,2024-01-08,7326.5,Delivered,Credit Card
2932,607,2024-08-07,10704.09,Returned,Debit Card
2933,582,2025-07-30,10318.3,Delivered,Debit Card
2934,2,2025-07-28,2180.31,Delivered,UPI
2935,68,2024-08-20,271.26,Delivered,UPI
2936,756,2025-11-30,3662.18,Delivered,UPI
2937,607,2025-07-31,2371.47,Delivered,Debit Card
2938,435,2024-03-07,987.26,Delivered,UPI
2939,78,2023-08-11,7703.14,Delivered,Debit Card
2940,607,2025-06-01,6572.71,Delivered,UPI
2941,772,2023-05-30,2551.12,Delivered,UPI
2942,210,2025-06-18,19508.47,Delivered,UPI
2943,435,2023-01-03,2342.4,Delivered,Credit Card
2944,152,2025-11-30,2876.57,Delivered,UPI
2945,523,2025-02-07,1436.4,Delivered,Credit Card
2946,604,2025-08-12,3170.59,Delivered,UPI
2947,743,2024-07-07,1016.38,Cancelled,COD
2948,796,2025-07-21,700.78,Delivered,Credit Card
2949,607,2024-08-23,2446.28,Delivered,UPI
2950,166,2025-11-22,597.63,Delivered,UPI
2951,764,2023-12-03,1871.3,Delivered,UPI
2952,607,2024-01-19,5881.93,Delivered,UPI
2953,774,2025-08-18,3751.15,Delivered,UPI
2954,607,2025-01-21,10644.18,Delivered,UPI
2955,68,2024-02-26,707.28,Delivered,UPI
2956,159,2025-03-24,1162.26,Delivered,UPI
2957,548,2025-09-20,3665.19,Delivered,Debit Card
2958,786,2024-01-01,2540.44,Delivered,COD
2959,789,2024-06-10,1314.57,Delivered,UPI
2960,420,2025-12-02,3145.37,Delivered,COD
2961,444,2024-12-21,4575.89,Delivered,COD
2962,607,2025-04-17,6789.69,Delivered,Debit Card
2963,607,2025-08-25,1738.56,Delivered,UPI
2964,435,2025-05-03,14816.94,Delivered,Debit Card
2965,607,2025-10-25,10206.14,Delivered,UPI
2966,506,2023-10-28,2724.53,Delivered,Wallet
2967,607,2023-10-30,7103.87,Delivered,UPI
2968,607,2023-12-22,8809.63,Delivered,COD
2969,524,2023-05-15,1234.19,Delivered,Wallet
2970,607,2024-11-06,6080.95,Delivered,Wallet
2971,607,2025-02-15,1206.49,Delivered,Wallet
2972,559,2024-08-15,10072.65,Delivered,UPI
2973,607,2025-05-30,1781.51,Returned,UPI
2974,451,2025-09-09,4864.4,Delivered,UPI
2975,58,2024-04-29,1267.91,Delivered,Debit Card
2976,607,2024-10-22,5185.95,Delivered,UPI
2977,7,2025-02-18,4892.85,Delivered,UPI
2978,71,2024-06-05,3056.68,Delivered,UPI
2979,349,2025-11-19,4657.87,Delivered,Wallet
2980,658,2024-08-18,2221.09,Delivered,COD
2981,607,2023-09-18,2898.47,Delivered,Credit Card
2982,105,2025-03-05,1896.45,Delivered,Debit Card
2983,435,2023-12-14,11431.94,Delivered,Debit Card
2984,279,2023-10-22,846.51,Delivered,Debit Card
2985,607,2024-04-24,8864.17,Returned,Credit Card
2986,607,2024-02-07,1928.14,Delivered,Credit Card
2987,438,2024-03-06,6894.34,Delivered,UPI
2988,712,2023-10-31,10762.27,Delivered,UPI
2989,607,2024-11-12,2552.71,Delivered,UPI
2990,98,2024-07-20,1846.43,Delivered,UPI
2991,451,2024-09-26,9065.9,Returned,Debit Card
2992,212,2025-08-03,139.9,Delivered,Credit Card
2993,22,2023-01-01,8424.77,Delivered,Debit Card
2994,435,2023-05-09,1120.29,Delivered,Credit Card
2995,418,2023-02-28,3705.01,Delivered,UPI
2996,608,2023-02-27,1865.88,Delivered,UPI
2997,678,2024-09-21,5723.55,Delivered,COD
2998,789,2024-06-22,5328.5,Delivered,COD
2999,607,2024-04-23,22956.06,Delivered,Wallet
3000,607,2023-12-04,2872.42,Delivered,Wallet
3001,568,2024-05-08,13507.26,Delivered,COD
3002,607,2025-03-14,5243.05,Returned,UPI
3003,457,2025-01-17,1031.93,Cancelled,COD
3004,789,2025-09-11,5005.5,Delivered,UPI
3005,208,2024-01-09,2978.62,Returned,UPI
3006,607,2025-01-20,11313.32,Delivered,UPI
3007,789,2025-12-20,235.76,Delivered,UPI
3008,444,2025-09-23,18528.64,Delivered,UPI
3009,659,2025-08-06,902.42,Delivered,UPI
3010,24,2025-08-14,1066.91,Delivered,Credit Card
3011,559,2024-12-12,6726.04,Delivered,Credit Card
3012,749,2024-09-03,2626.29,Delivered,Credit Card
3013,772,2024-10-24,3068.09,Delivered,Debit Card
3014,598,2023-01-11,1237.83,Delivered,UPI
3015,298,2025-03-24,1106.47,Delivered,Credit Card
3016,481,2023-11-30,1467.56,Returned,UPI
3017,607,2024-07-30,4522.28,Delivered,UPI
3018,658,2024-05-07,3623.66,Delivered,Debit Card
3019,789,2024-12-12,3760.43,Delivered,UPI
3020,607,2025-05-16,2060.11,Delivered,UPI
3021,457,2024-07-05,4716.95,Delivered,UPI
3022,658,2025-11-08,3936.48,Cancelled,COD
3023,1,2024-02-24,6544.71,Returned,Credit Card
3024,416,2023-07-25,280.69,Delivered,UPI
3025,607,2025-01-16,2454.74,Delivered,Credit Card
3026,451,2024-05-30,16708.34,Delivered,Debit Card
3027,642,2024-06-19,4813.87,Delivered,COD
3028,286,2025-08-27,5279.39,Delivered,COD
