delivery_id,order_id,delivery_time,delivery_status
2309,2309,3,Delivered
2310,2310,4,Delivered
2311,2311,3,Delivered
2312,2312,3,Delivered
2313,2313,4,Delivered
2314,2314,3,Delivered
2315,2315,5,Delivered
2316,2316,4,Delivered
2317,2317,3,Delivered
2318,2318,7,Delivered
2319,2319,4,Delivered
2320,2320,3,Delivered
2321,2321,8,Returned
2322,2322,6,Delivered
2323,2323,3,Delivered
2324,2324,4,Delivered
2325,2325,3,Delivered
2326,2326,5,Delivered
2327,2327,5,Delivered
2328,2328,4,Delivered
2329,2329,4,Delivered
2330,2330,4,Delivered
2331,2331,3,Delivered
2332,2332,3,Delivered
2333,2333,5,Delivered
2334,2334,5,Delivered
2335,2335,8,Delivered
2336,2336,4,Delivered
2337,2337,2,Delivered
2338,2338,5,Delivered
2339,2339,4,Delivered
2340,2340,8,Delivered
2341,2341,4,Delivered
2342,2342,5,Returned
2343,2343,2,Delivered
2344,2344,6,Delivered
2345,2345,4,Delivered
2346,2346,6,Returned
2347,2347,4,Delivered
2348,2348,2,Delivered
2349,2349,2,Delivered
2350,2350,7,Delivered
2351,2351,6,Delivered
2352,2352,5,Delivered
2353,2353,4,Delivered
2354,2354,5,Delivered
2355,2355,3,Delivered
2356,2356,5,Delivered
2357,2357,3,Delivered
2358,2358,7,Delivered
2359,2359,5,Delivered
2360,2360,10,Returned
2361,2361,3,Delivered
2362,2362,4,Delivered
2363,2363,6,Delivered
2364,2364,6,Delivered
2365,2365,3,Delivered
2366,2366,4,Delivered
2367,2367,0,Cancelled
2368,2368,3,Delivered
2369,2369,4,Delivered
2370,2370,4,Delivered
2371,2371,7,Delivered
2372,2372,4,Delivered
2373,2373,8,Delivered
2374,2374,2,Delivered
2375,2375,4,Delivered
2376,2376,8,Returned
2377,2377,2,Delivered
2378,2378,3,Delivered
2379,2379,3,Delivered
2380,2380,5,Delivered
2381,2381,4,Delivered
2382,2382,5,Delivered
2383,2383,4,Delivered
2384,2384,3,Delivered
2385,2385,4,Delivered
2386,2386,3,Delivered
2387,2387,2,Delivered
2388,2388,3,Delivered
2389,2389,6,Returned
2390,2390,5,Delivered
2391,2391,2,Delivered
2392,2392,5,Delivered
2393,2393,5,Delivered
2394,2394,7,Delivered
2395,2395,3,Delivered
2396,2396,10,Returned
2397,2397,2,Delivered
2398,2398,3,Delivered
2399,2399,3,Delivered
2400,2400,4,Delivered
2401,2401,4,Delivered
2402,2402,4,Delivered
2403,2403,4,Delivered
2404,2404,3,Delivered
2405,2405,5,Delivered
2406,2406,5,Delivered
2407,2407,4,Delivered
2408,2408,3,Delivered
2409,2409,4,Delivered
2410,2410,2,Delivered
2411,2411,3,Delivered
2412,2412,4,Delivered
2413,2413,4,Delivered
2414,2414,4,Delivered
2415,2415,0,Cancelled
2416,2416,5,Delivered
2417,2417,5,Delivered
2418,2418,5,Returned
2419,2419,5,Delivered
2420,2420,7,Delivered
2421,2421,3,Delivered
2422,2422,2,Delivered
2423,2423,4,Delivered
2424,2424,6,Delivered
2425,2425,5,Delivered
2426,2426,5,Delivered
2427,2427,2,Delivered
2428,2428,3,Delivered
2429,2429,5,Delivered
2430,2430,2,Delivered
2431,2431,5,Delivered
2432,2432,5,Delivered
2433,2433,5,Delivered
2434,2434,4,Delivered
2435,2435,5,Delivered
2436,2436,3,Delivered
2437,2437,6,Delivered
2438,2438,4,Delivered
2439,2439,4,Delivered
2440,2440,2,Delivered
2441,2441,2,Delivered
2442,2442,5,Delivered
2443,2443,4,Delivered
2444,2444,2,Delivered
2445,2445,4,Delivered
2446,2446,8,Delivered
2447,2447,2,Delivered
2448,2448,4,Delivered
2449,2449,3,Delivered
2450,2450,4,Delivered
2451,2451,2,Delivered
2452,2452,2,Delivered
2453,2453,3,Delivered
2454,2454,4,Delivered
2455,2455,5,Delivered
2456,2456,2,Delivered
2457,2457,3,Delivered
2458,2458,6,Returned
2459,2459,4,Delivered
2460,2460,4,Delivered
2461,2461,3,Delivered
2462,2462,3,Delivered
2463,2463,2,Delivered
2464,2464,3,Delivered
2465,2465,6,Delivered
2466,2466,3,Delivered
2467,2467,5,Delivered
2468,2468,5,Delivered
2469,2469,3,Delivered
2470,2470,3,Delivered
2471,2471,3,Delivered
2472,2472,4,Delivered
2473,2473,6,Delivered
2474,2474,4,Delivered
2475,2475,4,Delivered
2476,2476,3,Delivered
2477,2477,8,Delivered
2478,2478,3,Delivered
2479,2479,3,Delivered
2480,2480,4,Delivered
2481,2481,4,Delivered
2482,2482,8,Delivered
2483,2483,4,Delivered
2484,2484,4,Delivered
2485,2485,2,Delivered
2486,2486,6,Returned
2487,2487,2,Delivered
2488,2488,3,Delivered
2489,2489,6,Delivered
2490,2490,8,Delivered
2491,2491,4,Delivered
2492,2492,3,Delivered
2493,2493,2,Delivered
2494,2494,5,Delivered
2495,2495,5,Delivered
2496,2496,5,Delivered
2497,2497,4,Delivered
2498,2498,3,Delivered
2499,2499,3,Delivered
2500,2500,2,Delivered
2501,2501,3,Delivered
2502,2502,5,Delivered
2503,2503,3,Delivered
2504,2504,6,Delivered
2505,2505,5,Delivered
2506,2506,4,Delivered
2507,2507,6,Delivered
2508,2508,4,Delivered
2509,2509,6,Delivered
2510,2510,5,Delivered
2511,2511,2,Delivered
2512,2512,3,Delivered
2513,2513,7,Delivered
2514,2514,7,Returned
2515,2515,6,Delivered
2516,2516,7,Returned
2517,2517,3,Delivered
2518,2518,5,Delivered
2519,2519,3,Delivered
2520,2520,4,Delivered
2521,2521,3,Delivered
2522,2522,6,Delivered
2523,2523,8,Delivered
2524,2524,5,Delivered
2525,2525,5,Delivered
2526,2526,3,Delivered
2527,2527,3,Delivered
2528,2528,4,Delivered
2529,2529,8,Returned
2530,2530,4,Delivered
2531,2531,7,Delivered
2532,2532,6,Delivered
2533,2533,4,Delivered
2534,2534,5,Delivered
2535,2535,7,Delivered
2536,2536,2,Delivered
2537,2537,4,Delivered
2538,2538,5,Returned
2539,2539,6,Delivered
2540,2540,4,Delivered
2541,2541,4,Delivered
2542,2542,3,Delivered
2543,2543,2,Delivered
2544,2544,4,Delivered
2545,2545,4,Delivered
2546,2546,2,Delivered
2547,2547,2,Delivered
2548,2548,2,Delivered
2549,2549,3,Delivered
2550,2550,7,Delivered
2551,2551,4,Delivered
2552,2552,4,Delivered
2553,2553,0,Cancelled
2554,2554,8,Delivered
2555,2555,4,Delivered
2556,2556,4,Delivered
2557,2557,6,Returned
2558,2558,4,Delivered
2559,2559,6,Delivered
2560,2560,8,Delivered
2561,2561,6,Delivered
2562,2562,4,Delivered
2563,2563,5,Delivered
2564,2564,7,Delivered
2565,2565,8,Delivered
2566,2566,3,Delivered
2567,2567,3,Delivered
2568,2568,7,Delivered
2569,2569,6,Delivered
2570,2570,3,Delivered
2571,2571,6,Delivered
2572,2572,4,Delivered
2573,2573,2,Delivered
2574,2574,6,Delivered
2575,2575,5,Delivered
2576,2576,3,Delivered
2577,2577,3,Delivered
2578,2578,3,Delivered
2579,2579,4,Delivered
2580,2580,4,Delivered
2581,2581,2,Delivered
2582,2582,4,Delivered
2583,2583,4,Delivered
2584,2584,4,Delivered
2585,2585,5,Delivered
2586,2586,2,Delivered
2587,2587,6,Delivered
2588,2588,3,Delivered
2589,2589,6,Delivered
2590,2590,5,Delivered
2591,2591,4,Delivered
2592,2592,5,Delivered
2593,2593,4,Delivered
2594,2594,4,Delivered
2595,2595,6,Delivered
2596,2596,2,Delivered
2597,2597,4,Delivered
2598,2598,4,Delivered
2599,2599,4,Delivered
2600,2600,4,Delivered
2601,2601,3,Delivered
2602,2602,7,Returned
2603,2603,3,Delivered
2604,2604,4,Delivered
2605,2605,2,Delivered
2606,2606,8,Delivered
2607,2607,3,Delivered
2608,2608,5,Delivered
2609,2609,6,Delivered
2610,2610,6,Delivered
2611,2611,8,Delivered
2612,2612,5,Delivered
2613,2613,5,Delivered
2614,2614,3,Delivered
2615,2615,3,Delivered
2616,2616,3,Delivered
2617,2617,4,Delivered
2618,2618,2,Delivered
2619,2619,6,Returned
2620,2620,3,Delivered
2621,2621,7,Returned
2622,2622,3,Delivered
2623,2623,4,Delivered
2624,2624,5,Delivered
2625,2625,5,Delivered
2626,2626,5,Delivered
2627,2627,2,Delivered
2628,2628,4,Delivered
2629,2629,6,Delivered
2630,2630,3,Delivered
2631,2631,4,Delivered
2632,2632,2,Delivered
2633,2633,3,Delivered
2634,2634,3,Delivered
2635,2635,2,Delivered
2636,2636,3,Delivered
2637,2637,4,Delivered
2638,2638,3,Delivered
2639,2639,2,Delivered
2640,2640,4,Delivered
2641,2641,8,Returned
2642,2642,0,Cancelled
2643,2643,4,Delivered
2644,2644,5,Delivered
2645,2645,4,Delivered
2646,2646,4,Delivered
2647,2647,3,Delivered
2648,2648,3,Delivered
2649,2649,5,Delivered
2650,2650,7,Delivered
2651,2651,3,Delivered
2652,2652,4,Delivered
2653,2653,2,Delivered
2654,2654,4,Delivered
2655,2655,3,Delivered
2656,2656,3,Delivered
2657,2657,4,Delivered
2658,2658,4,Delivered
2659,2659,3,Delivered
2660,2660,5,Delivered
2661,2661,4,Delivered
2662,2662,4,Delivered
2663,2663,6,Delivered
2664,2664,6,Returned
2665,2665,6,Delivered
2666,2666,4,Delivered
2667,2667,4,Delivered
2668,2668,5,Delivered
2669,2669,7,Delivered
2670,2670,2,Delivered
2671,2671,6,Returned
2672,2672,3,Delivered
2673,2673,3,Delivered
2674,2674,8,Delivered
2675,2675,3,Delivered
2676,2676,4,Delivered
2677,2677,4,Delivered
2678,2678,2,Delivered
2679,2679,2,Delivered
2680,2680,4,Delivered
2681,2681,3,Delivered
2682,2682,7,Returned
2683,2683,4,Delivered
2684,2684,2,Delivered
2685,2685,4,Delivered
2686,2686,5,Delivered
2687,2687,6,Delivered
2688,2688,4,Delivered
2689,2689,2,Delivered
2690,2690,2,Delivered
2691,2691,5,Delivered
2692,2692,2,Delivered
2693,2693,2,Delivered
2694,2694,2,Delivered
2695,2695,4,Delivered
2696,2696,2,Delivered
2697,2697,8,Returned
2698,2698,3,Delivered
2699,2699,2,Delivered
2700,2700,6,Delivered
2701,2701,5,Delivered
2702,2702,6,Delivered
2703,2703,4,Delivered
2704,2704,9,Returned
2705,2705,5,Delivered
2706,2706,4,Delivered
2707,2707,5,Delivered
2708,2708,3,Delivered
2709,2709,4,Delivered
2710,2710,4,Delivered
2711,2711,3,Delivered
2712,2712,4,Delivered
2713,2713,4,Delivered
2714,2714,4,Delivered
2715,2715,4,Delivered
2716,2716,5,Delivered
2717,2717,4,Delivered
2718,2718,6,Delivered
2719,2719,4,Delivered
2720,2720,3,Delivered
2721,2721,2,Delivered
2722,2722,3,Delivered
2723,2723,5,Delivered
2724,2724,4,Delivered
2725,2725,0,Cancelled
2726,2726,5,Returned
2727,2727,3,Delivered
2728,2728,5,Delivered
2729,2729,3,Delivered
2730,2730,5,Delivered
2731,2731,4,Delivered
2732,2732,3,Delivered
2733,2733,2,Delivered
2734,2734,5,Delivered
2735,2735,5,Delivered
2736,2736,4,Delivered
2737,2737,3,Delivered
2738,2738,2,Delivered
2739,2739,7,Delivered
2740,2740,5,Delivered
2741,2741,2,Delivered
2742,2742,4,Delivered
2743,2743,5,Delivered
2744,2744,4,Delivered
2745,2745,5,Delivered
2746,2746,3,Delivered
2747,2747,3,Delivered
2748,2748,4,Delivered
2749,2749,3,Delivered
2750,2750,6,Delivered
2751,2751,4,Delivered
2752,2752,5,Delivered
2753,2753,4,Delivered
2754,2754,5,Returned
2755,2755,4,Delivered
2756,2756,2,Delivered
2757,2757,3,Delivered
2758,2758,8,Delivered
2759,2759,2,Delivered
2760,2760,4,Delivered
2761,2761,4,Delivered
2762,2762,3,Delivered
2763,2763,7,Delivered
2764,2764,3,Delivered
2765,2765,7,Delivered
2766,2766,2,Delivered
2767,2767,3,Delivered
2768,2768,3,Delivered
2769,2769,4,Delivered
2770,2770,4,Delivered
2771,2771,3,Delivered
2772,2772,3,Delivered
2773,2773,5,Returned
2774,2774,5,Returned
2775,2775,6,Delivered
2776,2776,3,Delivered
2777,2777,3,Delivered
2778,2778,5,Delivered
2779,2779,3,Delivered
2780,2780,6,Delivered
2781,2781,4,Delivered
2782,2782,4,Delivered
2783,2783,2,Delivered
2784,2784,3,Delivered
2785,2785,4,Delivered
2786,2786,2,Delivered
2787,2787,3,Delivered
2788,2788,5,Delivered
2789,2789,0,Cancelled
2790,2790,2,Delivered
2791,2791,4,Delivered
2792,2792,3,Delivered
2793,2793,4,Delivered
2794,2794,3,Delivered
2795,2795,4,Delivered
2796,2796,3,Delivered
2797,2797,4,Delivered
2798,2798,2,Delivered
2799,2799,2,Delivered
2800,2800,5,Delivered
2801,2801,2,Delivered
2802,2802,5,Delivered
2803,2803,5,Delivered
2804,2804,3,Delivered
2805,2805,5,Delivered
2806,2806,4,Delivered
2807,2807,4,Delivered
2808,2808,6,Delivered
2809,2809,3,Delivered
2810,2810,4,Delivered
2811,2811,6,Delivered
2812,2812,4,Delivered
2813,2813,3,Delivered
2814,2814,6,Delivered
2815,2815,5,Delivered
2816,2816,3,Delivered
2817,2817,3,Delivered
2818,2818,3,Delivered
2819,2819,4,Delivered
2820,2820,4,Delivered
2821,2821,5,Delivered
2822,2822,4,Delivered
2823,2823,4,Delivered
2824,2824,5,Delivered
2825,2825,4,Delivered
2826,2826,8,Returned
2827,2827,3,Delivered
2828,2828,2,Delivered
2829,2829,4,Delivered
2830,2830,2,Delivered
2831,2831,5,Delivered
2832,2832,3,Delivered
2833,2833,4,Delivered
2834,2834,5,Returned
2835,2835,4,Delivered
2836,2836,6,Returned
2837,2837,5,Delivered
2838,2838,4,Delivered
2839,2839,3,Delivered
2840,2840,3,Delivered
2841,2841,2,Delivered
2842,2842,8,Delivered
2843,2843,3,Delivered
2844,2844,8,Returned
2845,2845,3,Delivered
2846,2846,7,Delivered
2847,2847,2,Delivered
2848,2848,5,Delivered
2849,2849,5,Delivered
2850,2850,2,Delivered
2851,2851,3,Delivered
2852,2852,4,Delivered
2853,2853,3,Delivered
2854,2854,4,Delivered
2855,2855,3,Delivered
2856,2856,2,Delivered
2857,2857,2,Delivered
2858,2858,3,Delivered
2859,2859,6,Delivered
2860,2860,5,Delivered
2861,2861,5,Delivered
2862,2862,5,Delivered
2863,2863,5,Delivered
2864,2864,7,Delivered
2865,2865,4,Delivered
2866,2866,3,Delivered
2867,2867,6,Delivered
2868,2868,2,Delivered
2869,2869,5,Delivered
2870,2870,3,Delivered
2871,2871,6,Delivered
2872,2872,2,Delivered
2873,2873,5,Delivered
2874,2874,2,Delivered
2875,2875,3,Delivered
2876,2876,5,Delivered
2877,2877,3,Delivered
2878,2878,5,Delivered
2879,2879,2,Delivered
2880,2880,4,Delivered
2881,2881,4,Delivered
2882,2882,3,Delivered
2883,2883,5,Delivered
2884,2884,4,Delivered
2885,2885,3,Delivered
2886,2886,3,Delivered
2887,2887,2,Delivered
2888,2888,4,Delivered
2889,2889,5,Delivered
2890,2890,4,Delivered
2891,2891,2,Delivered
2892,2892,4,Delivered
2893,2893,5,Delivered
2894,2894,4,Delivered
2895,2895,5,Delivered
2896,2896,2,Delivered
2897,2897,5,Delivered
2898,2898,5,Delivered
2899,2899,5,Delivered
2900,2900,8,Delivered
2901,2901,4,Delivered
2902,2902,4,Delivered
2903,2903,4,Delivered
2904,2904,8,Delivered
2905,2905,5,Delivered
2906,2906,4,Delivered
2907,2907,4,Delivered
2908,2908,5,Delivered
2909,2909,3,Delivered
2910,2910,6,Delivered
2911,2911,5,Delivered
2912,2912,2,Delivered
2913,2913,7,Delivered
2914,2914,3,Delivered
2915,2915,3,Delivered
2916,2916,2,Delivered
2917,2917,3,Delivered
2918,2918,5,Delivered
2919,2919,5,Delivered
2920,2920,5,Delivered
2921,2921,3,Delivered
2922,2922,2,Delivered
2923,2923,4,Delivered
2924,2924,4,Delivered
2925,2925,6,Returned
2926,2926,4,Delivered
2927,2927,3,Delivered
2928,2928,4,Delivered
2929,2929,2,Delivered
2930,2930,4,Delivered
2931,2931,5,Delivered
2932,2932,7,Returned
2933,2933,8,Delivered
2934,2934,8,Delivered
2935,2935,5,Delivered
2936,2936,5,Delivered
2937,2937,3,Delivered
2938,2938,4,Delivered
2939,2939,4,Delivered
2940,2940,2,Delivered
2941,2941,7,Delivered
2942,2942,2,Delivered
2943,2943,8,Delivered
2944,2944,4,Delivered
2945,2945,4,Delivered
2946,2946,5,Delivered
2947,2947,0,Cancelled
2948,2948,4,Delivered
2949,2949,5,Delivered
2950,2950,3,Delivered
2951,2951,3,Delivered
2952,2952,3,Delivered
2953,2953,4,Delivered
2954,2954,3,Delivered
2955,2955,5,Delivered
2956,2956,5,Delivered
2957,2957,5,Delivered
2958,2958,3,Delivered
2959,2959,4,Delivered
2960,2960,4,Delivered
2961,2961,4,Delivered
2962,2962,3,Delivered
2963,2963,3,Delivered
2964,2964,5,Delivered
2965,2965,3,Delivered
2966,2966,3,Delivered
2967,2967,4,Delivered
2968,2968,7,Delivered
2969,2969,8,Delivered
2970,2970,2,Delivered
2971,2971,2,Delivered
2972,2972,4,Delivered
2973,2973,8,Returned
2974,2974,7,Delivered
2975,2975,3,Delivered
2976,2976,7,Delivered
2977,2977,4,Delivered
2978,2978,5,Delivered
2979,2979,4,Delivered
2980,2980,4,Delivered
2981,2981,2,Delivered
2982,2982,4,Delivered
2983,2983,6,Delivered
2984,2984,2,Delivered
2985,2985,6,Returned
2986,2986,2,Delivered
2987,2987,4,Delivered
2988,2988,3,Delivered
2989,2989,3,Delivered
2990,2990,3,Delivered
2991,2991,6,Returned
2992,2992,5,Delivered
2993,2993,5,Delivered
2994,2994,5,Delivered
2995,2995,5,Delivered
2996,2996,5,Delivered
2997,2997,6,Delivered
2998,2998,3,Delivered
2999,2999,5,Delivered
3000,3000,4,Delivered
3001,3001,3,Delivered
3002,3002,6,Returned
3003,3003,0,Cancelled
3004,3004,5,Delivered
3005,3005,6,Returned
3006,3006,6,Delivered
3007,3007,3,Delivered
3008,3008,4,Delivered
3009,3009,3,Delivered
3010,3010,4,Delivered
3011,3011,2,Delivered
3012,3012,3,Delivered
3013,3013,2,Delivered
3014,3014,5,Delivered
3015,3015,3,Delivered
3016,3016,7,Returned
3017,3017,5,Delivered
3018,3018,4,Delivered
3019,3019,6,Delivered
3020,3020,6,Delivered
3021,3021,2,Delivered
3022,3022,0,Cancelled
3023,3023,8,Returned
3024,3024,5,Delivered
3025,3025,4,Delivered
3026,3026,3,Delivered
3027,3027,4,Delivered
3028,3028,2,Delivered
3029,3029,3,Delivered
3030,3030,2,Delivered
3031,3031,4,Delivered
3032,3032,5,Returned
3033,3033,3,Delivered
3034,3034,7,Delivered
3035,3035,7,Delivered
3036,3036,3,Delivered
3037,3037,8,Delivered
3038,3038,3,Delivered
3039,3039,4,Delivered
3040,3040,3,Delivered
3041,3041,5,Delivered
3042,3042,4,Delivered
3043,3043,5,Delivered
3044,3044,4,Delivered
3045,3045,8,Delivered
3046,3046,3,Delivered
3047,3047,5,Delivered
3048,3048,4,Delivered
3049,3049,10,Returned
3050,3050,4,Delivered
3051,3051,2,Delivered
3052,3052,5,Delivered
3053,3053,4,Delivered
3054,3054,3,Delivered
3055,3055,3,Delivered
3056,3056,8,Delivered
3057,3057,3,Delivered
3058,3058,7,Delivered
3059,3059,2,Delivered
3060,3060,4,Delivered
3061,3061,4,Delivered
3062,3062,6,Delivered
3063,3063,3,Delivered
3064,3064,4,Delivered
3065,3065,7,Delivered
3066,3066,5,Delivered
3067,3067,5,Delivered
3068,3068,10,Returned
3069,3069,5,Delivered
3070,3070,2,Delivered
3071,3071,2,Delivered
3072,3072,5,Delivered
3073,3073,4,Delivered
3074,3074,3,Delivered
3075,3075,5,Delivered
3076,3076,7,Delivered
3077,3077,5,Delivered
3078,3078,6,Delivered
3079,3079,6,Delivered
3080,3080,5,Delivered
3081,3081,3,Delivered
3082,3082,3,Delivered
3083,3083,8,Delivered
3084,3084,4,Delivered
3085,3085,5,Delivered
3086,3086,2,Delivered
3087,3087,5,Delivered
3088,3088,4,Delivered
3089,3089,3,Delivered
3090,3090,6,Delivered
3091,3091,4,Delivered
3092,3092,4,Delivered
3093,3093,2,Delivered
3094,3094,7,Delivered
3095,3095,4,Delivered
3096,3096,5,Delivered
3097,3097,3,Delivered
3098,3098,5,Delivered
3099,3099,4,Delivered
3100,3100,4,Delivered
3101,3101,10,Returned
3102,3102,5,Delivered
3103,3103,2,Delivered
3104,3104,2,Delivered
3105,3105,6,Delivered
3106,3106,2,Delivered
3107,3107,4,Delivered
3108,3108,5,Delivered
3109,3109,5,Delivered
3110,3110,5,Delivered
3111,3111,6,Delivered
3112,3112,2,Delivered
3113,3113,3,Delivered
3114,3114,5,Delivered
3115,3115,3,Delivered
3116,3116,5,Delivered
3117,3117,2,Delivered
3118,3118,0,Cancelled
3119,3119,5,Delivered
3120,3120,6,Delivered
3121,3121,6,Delivered
3122,3122,8,Returned
3123,3123,5,Delivered
3124,3124,4,Delivered
3125,3125,3,Delivered
3126,3126,4,Delivered
3127,3127,6,Delivered
3128,3128,6,Returned
3129,3129,4,Delivered
3130,3130,8,Returned
3131,3131,3,Delivered
3132,3132,7,Returned
3133,3133,5,Delivered
3134,3134,6,Delivered
3135,3135,0,Cancelled
3136,3136,6,Returned
3137,3137,4,Delivered
3138,3138,4,Delivered
3139,3139,4,Delivered
3140,3140,3,Delivered
3141,3141,5,Delivered
3142,3142,3,Delivered
3143,3143,3,Delivered
3144,3144,5,Delivered
3145,3145,3,Delivered
3146,3146,7,Delivered
3147,3147,4,Delivered
3148,3148,3,Delivered
3149,3149,5,Delivered
3150,3150,8,Delivered
3151,3151,4,Delivered
3152,3152,3,Delivered
3153,3153,8,Delivered
3154,3154,9,Returned
3155,3155,4,Delivered
3156,3156,6,Delivered
3157,3157,3,Delivered
3158,3158,3,Delivered
3159,3159,5,Delivered
3160,3160,4,Delivered
3161,3161,4,Delivered
3162,3162,4,Delivered
3163,3163,4,Delivered
3164,3164,4,Delivered
3165,3165,4,Delivered
3166,3166,7,Delivered
3167,3167,3,Delivered
3168,3168,2,Delivered
3169,3169,4,Delivered
3170,3170,4,Delivered
3171,3171,4,Delivered
3172,3172,5,Delivered
3173,3173,5,Delivered
3174,3174,3,Delivered
3175,3175,3,Delivered
3176,3176,4,Delivered
3177,3177,4,Delivered
3178,3178,5,Delivered
3179,3179,5,Delivered
3180,3180,7,Delivered
3181,3181,2,Delivered
3182,3182,3,Delivered
3183,3183,4,Delivered
3184,3184,3,Delivered
3185,3185,4,Delivered
3186,3186,4,Delivered
3187,3187,2,Delivered
3188,3188,6,Delivered
3189,3189,3,Delivered
3190,3190,4,Delivered
3191,3191,3,Delivered
3192,3192,5,Delivered
3193,3193,2,Delivered
3194,3194,4,Delivered
3195,3195,3,Delivered
3196,3196,4,Delivered
3197,3197,2,Delivered
3198,3198,6,Delivered
3199,3199,7,Delivered
3200,3200,4,Delivered
3201,3201,4,Delivered
3202,3202,4,Delivered
3203,3203,3,Delivered
3204,3204,4,Delivered
3205,3205,4,Delivered
3206,3206,6,Delivered
3207,3207,5,Delivered
3208,3208,4,Delivered
3209,3209,2,Delivered
3210,3210,5,Delivered
3211,3211,5,Delivered
3212,3212,3,Delivered
3213,3213,3,Delivered
3214,3214,3,Delivered
3215,3215,4,Delivered
3216,3216,4,Delivered
3217,3217,4,Delivered
3218,3218,6,Returned
3219,3219,3,Delivered
3220,3220,3,Delivered
3221,3221,9,Returned
3222,3222,7,Delivered
3223,3223,6,Delivered
3224,3224,7,Returned
3225,3225,3,Delivered
3226,3226,7,Delivered
3227,3227,4,Delivered
3228,3228,4,Delivered
3229,3229,3,Delivered
3230,3230,4,Delivered
3231,3231,5,Delivered
3232,3232,7,Delivered
3233,3233,8,Delivered
3234,3234,4,Delivered
3235,3235,3,Delivered
3236,3236,6,Delivered
3237,3237,3,Delivered
3238,3238,4,Delivered
3239,3239,2,Delivered
3240,3240,3,Delivered
3241,3241,5,Delivered
3242,3242,5,Delivered
3243,3243,6,Delivered
3244,3244,8,Delivered
3245,3245,3,Delivered
3246,3246,5,Delivered
3247,3247,2,Delivered
3248,3248,6,Delivered
3249,3249,3,Delivered
3250,3250,2,Delivered
3251,3251,2,Delivered
3252,3252,4,Delivered
3253,3253,4,Delivered
3254,3254,4,Delivered
3255,3255,5,Delivered
3256,3256,5,Delivered
3257,3257,5,Delivered
3258,3258,4,Delivered
3259,3259,5,Delivered
3260,3260,5,Delivered
3261,3261,4,Delivered
3262,3262,5,Delivered
3263,3263,4,Delivered
3264,3264,4,Delivered
3265,3265,5,Delivered
3266,3266,5,Delivered
3267,3267,3,Delivered
3268,3268,2,Delivered
3269,3269,4,Delivered
3270,3270,3,Delivered
3271,3271,7,Delivered
3272,3272,2,Delivered
3273,3273,2,Delivered
3274,3274,6,Delivered
3275,3275,2,Delivered
3276,3276,3,Delivered
3277,3277,8,Delivered
3278,3278,4,Delivered
3279,3279,5,Delivered
3280,3280,8,Delivered
3281,3281,6,Delivered
3282,3282,3,Delivered
3283,3283,4,Delivered
3284,3284,5,Delivered
3285,3285,6,Delivered
3286,3286,5,Delivered
3287,3287,3,Delivered
3288,3288,3,Delivered
3289,3289,3,Delivered
3290,3290,4,Delivered
3291,3291,3,Delivered
3292,3292,3,Delivered
3293,3293,6,Delivered
3294,3294,2,Delivered
3295,3295,5,Returned
3296,3296,4,Delivered
3297,3297,2,Delivered
3298,3298,5,Delivered
3299,3299,5,Delivered
3300,3300,7,Delivered
3301,3301,4,Delivered
3302,3302,4,Delivered
3303,3303,5,Delivered
3304,3304,4,Delivered
3305,3305,3,Delivered
3306,3306,6,Delivered
3307,3307,4,Delivered
3308,3308,8,Delivered
3309,3309,2,Delivered
3310,3310,5,Delivered
3311,3311,7,Delivered
3312,3312,7,Delivered
3313,3313,7,Returned
3314,3314,4,Delivered
3315,3315,2,Delivered
3316,3316,7,Delivered
3317,3317,4,Delivered
3318,3318,2,Delivered
3319,3319,6,Delivered
3320,3320,6,Returned
3321,3321,4,Delivered
3322,3322,4,Delivered
3323,3323,2,Delivered
3324,3324,3,Delivered
3325,3325,4,Delivered
3326,3326,5,Delivered
3327,3327,4,Delivered
3328,3328,4,Delivered
3329,3329,3,Delivered
3330,3330,4,Delivered
3331,3331,2,Delivered
3332,3332,3,Delivered
3333,3333,5,Delivered
3334,3334,4,Delivered
3335,3335,3,Delivered
3336,3336,3,Delivered
3337,3337,4,Delivered
3338,3338,4,Delivered
3339,3339,5,Delivered
3340,3340,4,Delivered
3341,3341,2,Delivered
3342,3342,8,Returned
3343,3343,4,Delivered
3344,3344,2,Delivered
3345,3345,4,Delivered
3346,3346,2,Delivered
3347,3347,2,Delivered
3348,3348,5,Delivered
3349,3349,5,Delivered
3350,3350,5,Delivered
3351,3351,5,Delivered
3352,3352,3,Delivered
3353,3353,4,Delivered
3354,3354,3,Delivered
3355,3355,4,Delivered
3356,3356,6,Delivered
3357,3357,6,Returned
3358,3358,3,Delivered
3359,3359,2,Delivered
3360,3360,8,Returned
3361,3361,4,Delivered
3362,3362,8,Returned
3363,3363,5,Delivered
3364,3364,3,Delivered
3365,3365,3,Delivered
3366,3366,4,Delivered
3367,3367,4,Delivered
3368,3368,4,Delivered
3369,3369,3,Delivered
3370,3370,5,Delivered
3371,3371,3,Delivered
3372,3372,3,Delivered
3373,3373,4,Delivered
3374,3374,4,Delivered
3375,3375,3,Delivered
3376,3376,4,Delivered
3377,3377,2,Delivered
3378,3378,6,Delivered
3379,3379,5,Returned
3380,3380,6,Returned
3381,3381,5,Delivered
3382,3382,4,Delivered
3383,3383,6,Delivered
3384,3384,5,Delivered
3385,3385,9,Returned
3386,3386,5,Delivered
3387,3387,5,Delivered
